id,SalePrice
1784,109589.2791235527
1785,124770.89107027126
1786,139412.31443853938
1787,162497.04001908883
1788,59068.55244706743
1789,99875.43909442343
1790,82377.22436083457
1791,176506.06492999074
1792,155268.52634540878
1793,129145.4296532155
1794,151196.80899327438
1795,135556.38269542405
1796,128816.09599588499
1797,111521.527154399
1798,121981.01608311356
1799,111008.48297685973
1800,134045.65321639928
1801,127887.60391384127
1802,136655.81388529463
1803,147429.08471575854
1804,140334.07547339704
1805,136323.4727289812
1806,121901.1794813349
1807,131138.28069469178
1808,127140.31168862358
1809,121758.04641259421
1810,145638.5151306934
1811,96387.64458309162
1812,96284.09993670203
1813,125742.67888827386
1814,97755.17864799204
1815,53246.083350158944
1816,99076.07041426134
1817,107886.0449769678
1818,148882.16788213397
1819,128359.90452549195
1820,54835.371159900955
1821,114497.59853945665
1822,150995.54002906766
1823,43316.78433724805
1824,131215.9448093999
1825,138240.78200686176
1826,104997.94787323705
1827,103245.64842730568
1828,135002.8589626887
1829,121012.20801603694
1830,139021.63874351626
1831,145966.32375476905
1832,72592.12041856078
1833,140082.26483254123
1834,120095.24330653841
1835,119609.65435090498
1836,122094.94448042774
1837,86727.72863063519
1838,125298.25018794915
1839,95104.55775283984
1840,151761.85033098486
1841,135762.92066758728
1842,87415.99629059642
1843,130749.17765034514
1844,141892.6958511268
1845,140949.1881745177
1846,154611.53253383815
1847,166187.38876257514
1848,48432.04718289776
1849,110578.50688378321
1850,118878.07190268615
1851,152273.68510299516
1852,125966.7499003374
1853,125452.61935539602
1854,168970.99360592815
1855,150718.47927956117
1856,222973.6477992735
1857,142168.36874982135
1858,136930.96864191446
1859,119761.83289141493
1860,147985.93646415923
1861,119450.35932960283
1862,322579.33911329834
1863,308834.2548764715
1864,308875.2941035277
1865,341628.3872528871
1866,334369.04316472233
1867,229039.57765686855
1868,298974.5913874956
1869,201184.42077932565
1870,227216.36016941429
1871,259688.47573448982
1872,172749.16043237693
1873,235989.8957058487
1874,147152.1529733509
1875,198396.71078174943
1876,193928.8286675061
1877,212966.5770992758
1878,205891.42779538097
1879,129384.28953949978
1880,133445.3121524091
1881,245403.65393783947
1882,248995.3421897918
1883,183954.11932520784
1884,205219.35777488732
1885,248799.3643697659
1886,295247.2319277005
1887,210374.97375663818
1888,273103.0780070531
1889,160996.4036966006
1890,117991.17316318053
1891,135472.51387567547
1892,98535.70651399525
1893,129252.18697830761
1894,123757.46935874425
1895,134410.59192222328
1896,126945.31984531997
1897,116418.83738606217
1898,111518.18979413642
1899,160649.92544548956
1900,149294.17515904308
1901,172685.08923272684
1902,148926.5061252529
1903,212620.45178507004
1904,144843.58018463705
1905,198903.5639952644
1906,159058.1539558504
1907,199868.61821148952
1908,109331.92620121912
1909,133819.77132617915
1910,119211.59400667672
1911,220941.55399508018
1912,327425.6048775255
1913,137443.99861620794
1914,57166.73703657527
1915,309047.22922896734
1916,64681.44265361503
1917,251110.08559788164
1918,141601.27656969198
1919,170476.7478435611
1920,150730.6178639314
1921,408361.63471588225
1922,323511.7995503034
1923,229697.2415925931
1924,220324.23869999056
1925,193330.04215563944
1926,375822.07768076716
1927,133034.20873434935
1928,156306.51391113357
1929,123348.97983092879
1930,132229.71435925705
1931,144747.07611685657
1932,143428.91952986168
1933,184410.04740093625
1934,178378.65264670976
1935,170940.78745355175
1936,195578.36409537058
1937,181823.68350827522
1938,174017.57059777767
1939,240795.49597399114
1940,190085.0950747666
1941,171480.64471480937
1942,181683.69289417093
1943,210629.77908821363
1944,380533.41970428603
1945,406606.70533254836
1946,131362.5654032246
1947,282470.1931826159
1948,175250.3595446815
1949,250967.8809974664
1950,188467.959956527
1951,249399.92345717887
1952,205546.3012664048
1953,169139.2459126379
1954,177332.11850366913
1955,135091.14675760982
1956,301560.87917904835
1957,151510.5514597998
1958,305005.9345184941
1959,143381.80118661732
1960,115127.9828666078
1961,121747.4309829569
1962,95301.3250819841
1963,105889.77278090539
1964,107736.66759398665
1965,143158.9892251187
1966,139327.3294982237
1967,288631.57240322814
1968,431733.3119026908
1969,389729.00093843095
1970,440724.31476878375
1971,456367.544781783
1972,382931.0510234668
1973,260748.56290311227
1974,340313.3990739507
1975,438511.7663667025
1976,275100.00379502116
1977,356899.88256739813
1978,357960.4482925984
1979,329767.257376665
1980,203322.18789899987
1981,338308.36165800213
1982,218938.48104195597
1983,205287.66296515355
1984,169461.12841986353
1985,224501.3248175923
1986,211110.97162522425
1987,180918.97205784125
1988,174604.9761769572
1989,193770.99921623064
1990,208640.56379360327
1991,227455.2617754672
1992,216488.06398680026
1993,167908.8645449847
1994,230307.85172436095
1995,182866.7371306891
1996,248084.21421832513
1997,319870.0517680949
1998,318274.4135435116
1999,271963.6954592555
2000,317750.84801621555
2001,272332.3080236626
2002,245779.4219066106
2003,262611.1981602888
2004,280749.6777011711
2005,219155.3890166315
2006,223755.78827021233
2007,250464.83682191258
2008,220646.65398944146
2009,197447.6459295463
2010,193190.01753371969
2011,142751.965759323
2012,174688.4187778208
2013,179258.52775950215
2014,178755.15972259967
2015,207416.12474572303
2016,193326.08715746694
2017,194941.90525385915
2018,120547.977069158
2019,133736.73615606473
2020,103389.80661956141
2021,101879.19172670673
2022,180424.2370626366
2023,147002.3038824747
2024,262894.86685799755
2025,347614.56150887284
2026,174765.17672434932
2027,155689.89585195304
2028,151997.7377553909
2029,172851.34234771386
2030,270128.44068404764
2031,230360.82732218262
2032,258192.21869663417
2033,258782.39202017436
2034,171853.14220592973
2035,218609.89034106277
2036,196769.13181737572
2037,203947.24744716752
2038,322538.8970930615
2039,229834.38652170802
2040,273578.05856645136
2041,291635.57235685765
2042,207207.4419778261
2043,172808.94118721507
2044,171622.97277593278
2045,211697.37132440793
2046,144329.8976218577
2047,147155.35334348548
2048,140823.61155081002
2049,142497.17160719266
2050,176198.34778296825
2051,104643.36468750838
2052,125064.97191898912
2053,148498.67058153643
2054,88405.25890550719
2055,160603.11072429837
2056,143689.61497606
2057,113074.11417536298
2058,220450.55542150134
2059,132727.59086421126
2060,171627.38842444413
2061,174395.01962365708
2062,130569.2111343579
2063,117865.89995428873
2064,140930.6840603949
2065,120354.4169496678
2066,166628.17659711977
2067,114701.75431265862
2068,147493.4531679983
2069,87696.67168313771
2070,115833.37146032108
2071,92610.8083443318
2072,136644.000087638
2073,134499.1057550989
2074,181013.68287798844
2075,151250.8651439509
2076,120567.59835624596
2077,159862.00862542528
2078,126104.53180816717
2079,131864.01259938616
2080,119119.05153342139
2081,128101.69614686414
2082,123108.80052818762
2083,150372.70665526757
2084,109020.53137685469
2085,117619.59400917744
2086,112459.43943398894
2087,124743.75960396045
2088,93850.69484949097
2089,77113.13509634625
2090,122845.10853250929
2091,113704.58645408356
2092,122855.69452909267
2093,112293.52307737256
2094,111524.28909539996
2095,149214.59318563924
2096,83875.91483370968
2097,96865.67640123056
2098,150070.69163951647
2099,53443.908377142616
2100,74281.39284251044
2101,118404.70855880802
2102,125680.63112618856
2103,107326.88819099231
2104,140297.54047303772
2105,128658.32423156252
2106,57691.312645329854
2107,193581.41030049257
2108,116146.5338977119
2109,112695.18372792966
2110,128927.85311568611
2111,134593.30345381674
2112,138339.35429225262
2113,122697.8109714597
2114,120704.3423593916
2115,162794.39898931773
2116,118713.36867788374
2117,150521.37708274013
2118,127102.19777099033
2119,110216.17849629564
2120,112983.05657122895
2121,88268.13650499115
2122,112661.19648940607
2123,82382.21302645923
2124,159416.6807469856
2125,128672.58619037483
2126,149631.93320868898
2127,156889.8611601364
2128,124284.66564842865
2129,92745.89026942881
2130,137708.67853777876
2131,137985.4450990448
2132,113226.5560239331
2133,123726.44748888466
2134,123938.90452909858
2135,96847.28665863138
2136,68143.86579669481
2137,109800.70031583212
2138,132551.0829252264
2139,151488.90126332507
2140,139593.41908970542
2141,152924.5916812907
2142,127395.40393057735
2143,150353.97520071984
2144,123216.30967993638
2145,137338.50203835565
2146,166745.12787920143
2147,143872.78777857547
2148,134353.22876953246
2149,148387.57601843923
2150,239379.41046013654
2151,114774.33536791532
2152,174915.06565313274
2153,160204.38861312022
2154,105009.23626264787
2155,138318.57084667793
2156,266174.5645218084
2157,227800.73989607868
2158,239579.84556367673
2159,210766.50752074146
2160,175934.7863974006
2161,237951.56156600546
2162,369288.7581316585
2163,338223.9705712028
2164,260988.4941850174
2165,209512.6631791364
2166,153028.64687428076
2167,219643.21546735705
2168,196753.72820730036
2169,198480.6121330478
2170,217823.277325104
2171,154351.7911521087
2172,133423.54116973814
2173,171085.70850772224
2174,227050.91732420994
2175,300967.1440453469
2176,315167.34224133706
2177,236530.92628660332
2178,210316.00302027495
2179,137461.35509229754
2180,220207.12871921377
2181,190845.68761258223
2182,223232.79721174523
2183,191817.7412593976
2184,120649.54196210283
2185,128292.11947723277
2186,145148.34137147252
2187,152085.360003781
2188,154182.72410311646
2189,261056.9209201511
2190,80674.1083351703
2191,81000.55223040977
2192,89233.24133994017
2193,111218.50187334859
2194,102286.98507134814
2195,104765.11680092438
2196,101125.20429938918
2197,119974.62374726437
2198,159036.3206277744
2199,178273.37853752958
2200,147964.6203220276
2201,146849.7297252474
2202,210985.78921841574
2203,139505.62823189184
2204,179649.76485689287
2205,118074.05372992861
2206,143111.4054260177
2207,219143.1858709478
2208,262063.15385691682
2209,245719.16901318892
2210,119675.6592688583
2211,116366.76736805351
2212,121447.0195124632
2213,106537.57919483463
2214,135667.2822158907
2215,105523.03380329556
2216,148991.30019051465
2217,65155.878536118296
2218,69831.63838344373
2219,68509.90632634977
2220,66817.24885179108
2221,310603.8471375655
2222,279034.48691979307
2223,291875.43774847256
2224,208192.5548193609
2225,118520.33030577352
2226,186600.98247005983
2227,199490.22622042865
2228,268553.6962341747
2229,249355.22372573876
2230,155670.29524349864
2231,210352.32591546513
2232,178601.8115100205
2233,176052.9866182575
2234,241698.06560816927
2235,220384.52647453613
2236,249384.13989552276
2237,317617.6398755685
2238,196671.72361147887
2239,110976.36392048099
2240,157125.4519454738
2241,155618.2426774238
2242,124850.27842668089
2243,130820.27836764921
2244,104244.96211164907
2245,101242.89384597387
2246,142154.3804569217
2247,115145.02243607081
2248,121253.6022736493
2249,121165.63138718258
2250,131685.70779853873
2251,98152.14746201984
2252,176410.8946597675
2253,150269.58735432132
2254,176976.68025631207
2255,183155.0779141572
2256,179151.9909563217
2257,208591.98085812735
2258,161444.91531309512
2259,176306.45621586713
2260,153217.5041261868
2261,197496.80991492583
2262,209825.02253216
2263,389293.5915997367
2264,448927.74975191255
2265,171792.0205202981
2266,316411.9116701178
2267,364445.5830167625
2268,434560.46312151884
2269,151923.46476492102
2270,199081.5702100906
2271,215004.96776621442
2272,196762.36498448404
2273,165188.4351840185
2274,176699.33313916606
2275,153226.74068156772
2276,192912.99595338348
2277,179218.4509790274
2278,148584.9771980394
2279,126635.20188124245
2280,117121.24740128886
2281,168196.34303163615
2282,184601.9809760598
2283,107139.88949387806
2284,114900.65947617951
2285,139034.299905084
2286,122981.64902703528
2287,368347.9075116676
2288,274914.7455627687
2289,375054.4995569119
2290,475163.57762402465
2291,334052.0515292027
2292,455680.26004242233
2293,480661.18105183804
2294,416874.1798533044
2295,472699.50616586575
2296,272250.7688435076
2297,344653.7460566675
2298,341147.391725069
2299,359745.11231901456
2300,344106.36439094844
2301,305290.4095033521
2302,250687.34330383415
2303,245160.67161217643
2304,251994.8844505665
2305,192213.0833508282
2306,187010.0771248734
2307,197964.17833266224
2308,223490.04354920518
2309,279326.8385215637
2310,210072.73892169388
2311,194053.27423178218
2312,175473.77499734433
2313,172656.15942995058
2314,169004.6645737742
2315,172507.06531092277
2316,186164.2498968051
2317,186268.89192163112
2318,178121.7881132265
2319,177458.0471552571
2320,182375.24648377375
2321,241218.4902547638
2322,175589.76473912422
2323,192059.97878278274
2324,177040.19713310798
2325,212147.2635687648
2326,172547.74419884122
2327,202660.94886882923
2328,224066.02959355604
2329,190363.43810184646
2330,179503.9161839864
2331,350632.5459598615
2332,406039.1487660196
2333,319397.02851665777
2334,259466.68745994344
2335,283604.66336419276
2336,313869.75644455256
2337,198146.59768263192
2338,265884.00683551916
2339,221672.76624910516
2340,392118.4173931391
2341,213560.80999033683
2342,236793.1144078574
2343,226572.76820931782
2344,215502.66360979425
2345,233742.98680953105
2346,214094.50251767665
2347,197835.29464888605
2348,240389.47125015815
2349,178979.484505141
2350,311936.79018745775
2351,258775.15182098703
2352,259325.29913112574
2353,246269.29367049344
2354,140482.27668643682
2355,145641.10309819103
2356,154991.0072363047
2357,185907.08779930425
2358,196679.22925875988
2359,133022.69512085774
2360,115873.46367961657
2361,144943.31696198025
2362,259725.40463881363
2363,139436.28658690696
2364,161549.2988804006
2365,215042.27338218415
2366,193166.14278058612
2367,225926.41678703198
2368,218827.94738897466
2369,220195.48729759105
2370,173596.60696206876
2371,169364.39525368097
2372,191041.5078938677
2373,283432.50613739213
2374,316583.87041429884
2375,252469.87009788048
2376,280036.83451335214
2377,339528.6166272381
2378,144576.54068655262
2379,192035.98597241618
2380,145638.940109429
2381,164483.23048098973
2382,209114.07914302597
2383,203233.65656014765
2384,244432.6196012141
2385,160020.03951377387
2386,133630.44059287035
2387,135206.27989256475
2388,101496.00165267885
2389,119487.2095208853
2390,151252.85795588556
2391,144586.91175170246
2392,116322.53513537518
2393,168350.62640827964
2394,146390.46350512275
2395,208887.86326005496
2396,146821.22686362575
2397,217246.8030844992
2398,133453.81269794257
2399,61906.69053341907
2400,62389.111821473154
2401,117531.8796885463
2402,137330.538303278
2403,143736.62816091097
2404,151811.33559147757
2405,163224.7193541809
2406,139435.66764916212
2407,126337.31897559247
2408,144123.17352339058
2409,120827.30167126589
2410,167087.41184973036
2411,116060.83032992897
2412,157816.97162869974
2413,130682.37366885295
2414,151897.32369776175
2415,133720.6448543263
2416,128363.21817028004
2417,133887.9216470209
2418,131908.33448149875
2419,127285.81547317196
2420,119393.30976528546
2421,147962.23077260575
2422,108134.62478478035
2423,118015.99780339155
2424,154864.46470950032
2425,191437.05038829998
2426,132052.42791162067
2427,133959.26544144022
2428,180844.26218210207
2429,113569.6772272684
2430,132958.95458066417
2431,108882.70913861613
2432,147988.86995196983
2433,148601.3154278405
2434,139303.66108451324
2435,151350.4844505622
2436,107497.89177142091
2437,104470.27102774294
2438,124154.60599009514
2439,103801.92769400607
2440,122944.83798483576
2441,89389.96075571832
2442,97556.49660547893
2443,126967.93772413353
2444,129224.43924623265
2445,76693.70112413443
2446,138219.58110127936
2447,180641.45359011617
2448,131145.42169610292
2449,110092.73671727558
2450,151129.37108649695
2451,122909.01851589755
2452,197485.28841488698
2453,92520.95379757695
2454,120088.45597224402
2455,116378.33717057884
2456,133700.20353912457
2457,138044.8201319419
2458,128630.99263819179
2459,108732.08294982559
2460,137953.31030656866
2461,126235.59978058768
2462,136166.51049439335
2463,125779.50193371726
2464,177152.49473124024
2465,139786.94743885897
2466,117736.71070081157
2467,130006.38552748247
2468,83436.27673472962
2469,79777.0277778114
2470,190320.35452721838
2471,208403.24192403987
2472,154621.4237426544
2473,116702.53014590697
2474,72489.31289455359
2475,208109.29152796627
2476,117021.17388751062
2477,128492.47442278765
2478,151745.4611614451
2479,106332.15463235175
2480,156716.92690546458
2481,121526.79061019987
2482,127945.65464485297
2483,111677.87992128664
2484,121542.37735974777
2485,125671.56884725938
2486,153220.82568543518
2487,167057.8537708452
2488,162530.47039036453
2489,150543.94091435958
2490,149019.88890899374
2491,90397.49297610512
2492,198346.61702844006
2493,152517.31932967334
2494,150927.83567740725
2495,90179.61349258662
2496,243539.47867721904
2497,148761.08164098734
2498,108961.60716964786
2499,88531.02984441006
2500,123902.65012446669
2501,138491.6803245507
2502,144666.82978219114
2503,92260.7104903116
2504,175061.87080268803
2505,228243.26706073072
2506,251587.04825533333
2507,278792.87058218603
2508,251752.48833730034
2509,218486.29509434698
2510,221932.57883301892
2511,174524.99752333033
2512,211341.66262791606
2513,216548.1667262568
2514,276155.15292251454
2515,151066.8914820889
2516,172846.98435453293
2517,146643.11272386267
2518,153574.60065185896
2519,232933.78904109958
2520,219072.5126782994
2521,185266.27030599193
2522,221451.66789132656
2523,118496.08749406642
2524,136978.50071651905
2525,149019.59287822156
2526,139121.99238216394
2527,118233.75588296658
2528,129345.45941209652
2529,134074.60591614476
2530,123470.10054843956
2531,255659.63986367593
2532,223118.102014184
2533,195220.96933524904
2534,234269.88301046565
2535,288027.3325294839
2536,235647.77117103213
2537,241379.83852711928
2538,174873.83209130514
2539,188002.2803735892
2540,174590.83857847602
2541,179637.361275523
2542,165384.20824566483
2543,122457.16844510038
2544,120651.70121135133
2545,135746.5884349167
2546,121323.04920549074
2547,136955.47075604796
2548,150069.7631216561
2549,157614.02606292337
2550,421856.7675144738
2551,140596.2563447124
2552,130681.21835529797
2553,73545.7978826178
2554,95931.11463298253
2555,118350.81869993004
2556,100558.24329893383
2557,107654.53245448055
2558,145792.94718022627
2559,143096.4588884915
2560,151243.67688350403
2561,145507.38269820772
2562,140476.26083658455
2563,151428.2030976669
2564,203238.48779119336
2565,141824.80922722552
2566,158283.90486833418
2567,138652.10972606746
2568,201523.36477822883
2569,227631.23885090149
2570,117859.44703511104
2571,194695.36924600383
2572,147625.0454087307
2573,218961.2496640118
2574,286002.19798606716
2575,130257.4867005809
2576,119611.59355036123
2577,151247.1290165695
2578,81976.38732366475
2579,61510.36146311677
2580,99435.02031113081
2581,100753.31673908036
2582,109149.8163904451
2583,274665.5669245122
2584,171784.46833546058
2585,187143.07897851197
2586,220449.9535742524
2587,194833.68921953667
2588,138771.27411659432
2589,150132.57483962018
2590,202370.1441468185
2591,220789.56158346462
2592,209037.68014037877
2593,257973.6793499741
2594,177916.35666952416
2595,205873.1731435078
2596,295738.9618775183
2597,187810.38621882777
2598,281386.8603928843
2599,334740.8775176768
2600,145279.04885756774
2601,147898.20179268354
2602,86930.67368851762
2603,93442.50063878621
2604,89870.46601547665
2605,79498.15372516675
2606,148032.36936027947
2607,198103.22755521562
2608,203267.13290158875
2609,170295.60906494674
2610,111902.14048435535
2611,121806.53484015056
2612,159270.220608457
2613,130681.89941180056
2614,122554.20692772768
2615,153878.07084451875
2616,145569.58594233892
2617,181784.78033873084
2618,199482.94585125658
2619,199065.78876143508
2620,184798.69211152176
2621,175022.89436572348
2622,178937.80466002788
2623,245640.07446624615
2624,301518.0140552303
2625,296702.28161560773
2626,171748.12525414297
2627,170026.2113463957
2628,518097.5750630806
2629,512237.5450621866
2630,385737.29823549837
2631,480569.18045616464
2632,434100.5268899763
2633,312788.1720578654
2634,435344.1393078017
2635,157887.55475032682
2636,174019.85035785334
2637,180118.0519279753
2638,255179.6931270462
2639,188608.5825689647
2640,150897.40923116583
2641,104592.04789548201
2642,186640.59460135392
2643,102381.89404292475
2644,120383.97035439305
2645,110291.89387714323
2646,93899.64839497584
2647,102986.8030548311
2648,140274.4319971026
2649,151091.71460952988
2650,132725.87919256013
2651,139390.62597789892
2652,405310.97898257093
2653,258031.71013546316
2654,256997.3792435132
2655,403993.9236519347
2656,329281.37969938107
2657,355625.9183025392
2658,304030.27672069584
2659,309203.9763457797
2660,367302.52491133043
2661,359107.84192555625
2662,366829.81077244517
2663,293098.75855433976
2664,278413.6693584573
2665,328349.25427567295
2666,281390.9715419065
2667,165912.991888697
2668,178398.0884929741
2669,179262.64161589518
2670,276164.08164069575
2671,183619.8060263798
2672,191478.7958560654
2673,201743.3753499805
2674,197296.33433211577
2675,173199.9899724152
2676,192430.29843571899
2677,193260.20371608846
2678,250548.95252603493
2679,285467.7744849455
2680,294583.625148046
2681,418942.3058126516
2682,318078.02714642294
2683,556042.9316085853
2684,318936.09385977976
2685,332199.6844250943
2686,252676.51756930357
2687,316291.46805338823
2688,211991.625747121
2689,207511.32404733033
2690,415529.8802219673
2691,191227.29179086775
2692,140074.50516831136
2693,196824.85015691663
2694,136885.3187167924
2695,190806.59422766353
2696,183536.3312039277
2697,186485.72456220182
2698,190941.16697667143
2699,172923.14007443556
2700,157314.27588550892
2701,149494.74237185493
2702,109023.83548051464
2703,125007.17744317466
2704,141912.1739720757
2705,117568.15719181384
2706,112928.11560365907
2707,122681.02275158145
2708,135695.622773704
2709,107514.65487351679
2710,128807.24173494274
2711,266778.88662644237
2712,381763.1295308445
2713,171904.09193076077
2714,149576.17698216694
2715,171897.53467476217
2716,145642.06756332557
2717,188521.1843648717
2718,221719.69347727328
2719,154301.23675313318
2720,172176.197238292
2721,132320.31111367725
2722,157695.37334624073
2723,142903.11402926446
2724,128103.46293113484
2725,130271.05654345646
2726,148904.21366584784
2727,177486.50833759835
2728,185233.65925141744
2729,150281.74569693443
2730,148065.1870782392
2731,132406.23546846138
2732,131685.73961814184
2733,158813.55281910338
2734,144166.01921966707
